employee_id,age,experience_years,department,education_level,work_mode,job_level,salary,training_hours,projects_completed,average_monthly_hours,on_time_delivery_rate,absenteeism_days,satisfaction_score,manager_feedback_score,peer_feedback_score,overtime_hours,promotions_last_5_years,performance_score,performance_band
EMP2068,34,14,Marketing,Bachelor,Remote,4,1179406,61,7,175,0.83,2,5.0,6.5,9.9,21,0,70.2,Medium
EMP2069,22,0,Operations,Diploma,Onsite,1,336234,63,3,168,0.86,4,9.5,5.4,7.7,8,0,59.1,Medium
EMP2070,46,24,Sales,Bachelor,Onsite,6,1805855,49,9,172,0.69,6,6.0,9.5,6.4,31,0,44.9,Low
EMP2071,29,7,Sales,Bachelor,Onsite,2,762424,46,6,167,0.65,2,6.9,7.9,6.9,12,1,53.5,Medium
EMP2072,49,27,Marketing,Master,Onsite,6,1841380,32,5,189,0.94,2,6.9,7.4,6.8,15,1,63.6,Medium
EMP2073,40,17,Marketing,Bachelor,Onsite,5,1376928,34,2,210,0.58,5,8.6,9.1,6.4,12,2,57.7,Medium
EMP2074,38,17,Operations,Master,Hybrid,5,1322608,30,7,173,0.98,4,5.3,8.1,7.5,15,1,59.2,Medium
EMP2075,27,4,IT,Bachelor,Onsite,2,560587,44,4,170,0.55,2,8.7,6.8,7.6,21,1,74.1,Medium
EMP2076,47,26,Sales,MBA,Onsite,6,1856089,24,3,175,0.71,2,4.8,5.4,5.4,21,1,29.1,Low
EMP2077,27,7,IT,Diploma,Onsite,2,534564,32,4,158,0.9,6,8.7,6.2,8.5,0,0,44.9,Low
EMP2078,37,15,Operations,Diploma,Onsite,4,1325562,0,5,184,0.78,2,4.1,8.7,4.4,19,1,39.2,Low
EMP2079,52,27,Sales,Master,Remote,6,1913320,61,6,178,0.62,1,6.6,7.9,6.7,16,0,61.1,Medium
EMP2080,55,29,Finance,Bachelor,Remote,6,1945214,32,4,162,0.83,2,9.4,6.6,8.6,12,1,63.0,Medium
EMP2081,57,35,IT,Master,Onsite,6,2341368,42,5,186,0.79,3,7.9,9.5,7.9,26,0,84.2,High
EMP2082,56,34,HR,MBA,Hybrid,6,2182628,57,2,170,0.75,8,7.5,6.7,6.5,26,0,44.0,Low
EMP2083,42,16,Marketing,Master,Hybrid,5,1326625,40,6,153,0.71,5,5.1,8.4,9.8,19,1,65.6,Medium
EMP2084,29,4,IT,Master,Remote,2,545644,57,2,176,0.78,0,5.6,7.2,6.4,8,1,60.9,Medium
EMP2085,52,26,IT,Master,Onsite,6,1922599,16,4,174,0.71,7,9.0,9.8,4.2,2,1,56.2,Medium
EMP2086,50,23,Operations,Master,Onsite,6,1699750,71,6,187,1.0,3,7.6,8.0,7.6,18,1,77.2,High
EMP2087,57,31,Marketing,Master,Hybrid,6,2072474,51,10,185,0.75,6,8.2,7.0,4.5,23,0,71.6,Medium
EMP2088,45,18,IT,Bachelor,Remote,5,1470189,38,4,168,0.74,4,6.9,6.6,5.8,0,2,39.8,Low
EMP2089,27,4,HR,Master,Hybrid,2,599256,56,5,162,0.72,2,6.3,6.9,7.9,21,0,52.5,Medium
EMP2090,40,17,Operations,Master,Hybrid,5,1362282,17,4,170,0.99,2,8.0,5.8,6.4,10,1,55.4,Medium
EMP2091,38,16,Marketing,Bachelor,Onsite,5,1375519,31,4,177,0.58,4,7.2,4.8,7.8,0,1,37.1,Low
EMP2092,52,31,Sales,MBA,Hybrid,6,2191924,57,3,179,0.82,3,6.5,7.4,5.4,16,0,40.9,Low
EMP2093,36,11,HR,Master,Remote,3,970870,7,7,175,0.75,4,4.5,6.1,8.2,19,0,33.2,Low
EMP2094,33,8,HR,Bachelor,Onsite,3,825838,43,7,168,0.61,5,8.3,6.1,4.6,9,1,47.2,Low
EMP2095,24,0,IT,MBA,Hybrid,1,328531,43,5,188,0.68,4,7.5,6.8,8.8,4,0,48.9,Low
EMP2096,52,31,Marketing,Master,Hybrid,6,2130521,65,5,158,0.82,4,5.8,7.0,6.3,26,1,67.1,Medium
EMP2097,49,26,IT,MBA,Hybrid,6,1810040,11,5,215,0.68,2,8.7,6.9,9.1,7,1,75.1,High
EMP2098,23,2,IT,Bachelor,Hybrid,1,396084,59,6,184,0.81,5,7.2,9.5,5.8,21,1,57.4,Medium
EMP2099,37,10,Marketing,MBA,Hybrid,3,833127,27,6,150,0.99,5,7.2,7.9,9.7,0,3,75.6,High
EMP2100,39,17,Operations,Bachelor,Remote,5,1305806,28,4,173,0.8,6,8.2,10.0,5.7,15,0,70.4,Medium
EMP2101,38,17,Marketing,Master,Hybrid,5,1339109,17,4,184,0.61,4,7.9,6.2,4.5,15,0,32.4,Low
EMP2102,55,31,Finance,Bachelor,Onsite,6,2062203,19,3,164,0.68,3,7.3,8.1,7.1,19,0,48.9,Low
EMP2103,27,0,Finance,Master,Onsite,1,408454,41,1,143,0.75,3,6.5,6.3,8.7,24,1,46.2,Low
EMP2104,33,6,Finance,Master,Onsite,2,686799,18,5,151,0.74,3,10.0,6.1,8.1,5,2,59.4,Medium
EMP2105,28,8,HR,Master,Onsite,3,774396,46,7,180,0.8,6,5.6,10.0,8.6,16,0,77.9,High
EMP2106,30,8,Sales,Master,Onsite,3,783600,25,4,138,0.82,5,8.0,5.7,8.1,1,1,42.9,Low
EMP2107,54,33,Finance,MBA,Hybrid,6,2223737,17,4,144,0.99,8,6.7,3.6,5.9,1,0,24.6,Low
EMP2108,55,33,Sales,Master,Onsite,6,2211330,27,6,180,0.78,5,7.5,5.8,8.1,7,0,61.9,Medium
EMP2109,23,0,Operations,Bachelor,Onsite,1,321407,40,8,166,0.64,7,8.8,3.9,7.1,15,2,46.1,Low
EMP2110,44,22,Operations,Diploma,Hybrid,6,1637873,31,2,157,0.92,5,6.3,5.5,6.0,25,0,33.3,Low
EMP2111,30,10,IT,Master,Onsite,3,966246,36,5,161,0.93,6,7.8,5.6,7.3,27,1,34.1,Low
EMP2112,28,4,Finance,Diploma,Hybrid,2,520333,45,4,144,0.81,4,7.2,7.0,6.9,9,2,51.8,Medium
EMP2113,32,12,IT,Diploma,Remote,4,1089601,51,7,179,0.75,2,5.8,3.8,9.0,14,3,65.6,Medium
EMP2114,28,7,HR,Diploma,Hybrid,2,818632,30,3,155,0.85,1,8.8,8.7,6.3,20,0,57.7,Medium
EMP2115,39,19,HR,MBA,Onsite,5,1465267,19,3,160,0.75,6,7.9,4.1,6.2,18,1,34.1,Low
EMP2116,57,35,IT,Master,Onsite,6,2206219,36,8,176,0.53,6,6.1,6.7,6.0,11,1,51.7,Medium
EMP2117,43,20,Marketing,Bachelor,Hybrid,6,1590518,42,5,165,0.85,4,8.6,6.4,9.7,13,0,66.9,Medium
EMP2118,48,22,Finance,Master,Hybrid,6,1636499,13,5,157,0.89,5,5.5,8.1,6.1,11,0,57.8,Medium
EMP2119,39,13,Operations,MBA,Onsite,4,1045294,22,4,134,0.95,5,6.8,7.4,8.8,10,0,52.5,Medium
EMP2120,22,2,IT,Master,Hybrid,1,445051,24,6,177,0.69,2,6.1,8.7,5.6,9,0,49.9,Low
EMP2121,25,5,IT,MBA,Hybrid,2,670891,32,5,171,0.81,2,8.0,6.4,7.7,11,1,58.3,Medium
EMP2122,31,9,Finance,Bachelor,Onsite,3,849454,24,3,161,0.81,2,6.0,6.2,7.4,9,3,48.8,Low
EMP2123,30,5,IT,Bachelor,Hybrid,2,596138,46,3,151,0.79,4,8.0,7.5,8.7,3,1,65.3,Medium
EMP2124,52,27,IT,Master,Onsite,6,1836921,11,5,170,0.79,3,7.8,8.4,8.5,19,1,56.5,Medium
EMP2125,52,26,Operations,Bachelor,Onsite,6,1832503,11,5,179,0.78,9,6.2,8.1,7.1,16,0,47.3,Low
EMP2126,52,30,IT,Bachelor,Remote,6,1991881,30,7,172,0.81,6,9.7,7.4,6.2,27,0,65.0,Medium
EMP2127,44,23,IT,Bachelor,Onsite,6,1654448,32,4,199,0.87,3,5.6,7.2,9.3,15,1,64.7,Medium
EMP2128,42,22,Sales,MBA,Hybrid,6,1754608,13,5,183,0.93,3,4.5,6.8,6.1,9,0,62.3,Medium
EMP2129,45,24,Finance,Master,Hybrid,6,1773324,26,8,168,0.69,4,8.2,7.5,3.8,7,1,54.9,Medium
EMP2130,36,16,Sales,Bachelor,Onsite,5,1348619,29,2,183,0.76,2,3.4,10.0,4.4,12,2,33.8,Low
EMP2131,46,20,HR,Bachelor,Remote,6,1614169,29,4,171,0.73,2,9.2,6.5,4.7,16,0,53.3,Medium
EMP2132,50,28,Marketing,Master,Onsite,6,1968551,37,8,171,0.71,5,7.0,6.4,7.8,10,0,63.6,Medium
EMP2133,49,23,IT,Bachelor,Onsite,6,1684344,25,4,193,0.59,5,4.5,6.2,10.0,0,2,48.0,Low
EMP2134,44,20,Finance,Master,Remote,6,1583627,57,2,154,0.78,3,5.3,7.5,4.1,6,1,37.9,Low
EMP2135,24,0,Sales,MBA,Hybrid,1,306548,42,7,170,0.84,4,4.2,3.7,5.9,12,0,24.5,Low
EMP2136,48,25,Operations,Bachelor,Hybrid,6,1816923,23,6,191,0.76,5,7.4,6.7,7.1,18,0,41.2,Low
EMP2137,35,9,HR,Master,Onsite,3,882084,36,6,176,0.78,4,4.7,8.2,9.2,0,1,49.1,Low
EMP2138,48,28,Sales,Bachelor,Onsite,6,1910866,37,4,163,0.83,2,7.6,6.1,5.9,14,1,53.5,Medium
EMP2139,41,21,IT,Bachelor,Hybrid,6,1548535,53,5,139,0.95,5,6.3,7.2,7.8,14,2,65.1,Medium
EMP2140,53,30,IT,MBA,Onsite,6,2027311,26,8,129,0.73,4,6.0,10.0,6.6,8,0,86.4,High
EMP2141,34,11,IT,Master,Onsite,3,944786,47,4,207,0.64,5,7.6,7.4,10.0,7,1,46.1,Low
EMP2142,55,31,Marketing,MBA,Hybrid,6,1970481,36,3,176,0.77,4,7.8,3.5,7.2,6,0,41.3,Low
EMP2143,52,27,HR,Bachelor,Onsite,6,1910383,57,4,159,1.0,4,8.6,4.8,7.5,13,1,58.5,Medium
EMP2144,33,9,Marketing,Bachelor,Onsite,3,913267,54,5,176,0.64,8,5.8,6.5,7.1,21,1,38.7,Low
EMP2145,39,17,IT,Master,Onsite,5,1491417,38,4,153,0.86,10,6.8,5.7,6.4,22,0,25.9,Low
EMP2146,41,19,Operations,Master,Hybrid,5,1435440,31,4,164,0.92,7,5.8,7.1,8.3,3,1,56.9,Medium
EMP2147,49,23,Marketing,Diploma,Hybrid,6,1678064,43,4,153,0.5,3,7.1,6.5,5.4,11,0,48.8,Low
EMP2148,46,25,IT,Bachelor,Remote,6,1739528,32,5,145,0.83,2,5.6,8.6,4.2,0,0,53.9,Medium
EMP2149,52,28,IT,MBA,Onsite,6,1940432,60,8,132,0.85,1,6.1,5.3,6.8,13,0,79.9,High
EMP2150,35,11,IT,MBA,Onsite,3,965115,36,8,141,0.75,1,6.1,6.6,8.1,17,2,75.2,High
EMP2151,40,14,Operations,Master,Hybrid,4,1119435,29,4,188,0.7,4,7.3,7.2,6.2,25,1,56.0,Medium
EMP2152,37,12,IT,Bachelor,Onsite,4,1061253,28,6,152,0.71,3,6.8,7.4,7.3,0,0,55.0,Medium
EMP2153,54,31,Sales,Master,Hybrid,6,1966066,17,2,180,0.74,2,7.6,7.1,5.3,3,1,53.9,Medium
EMP2154,32,10,Finance,Bachelor,Remote,3,956318,43,4,187,0.74,4,6.6,3.3,8.5,13,0,29.7,Low
EMP2155,43,21,Marketing,MBA,Hybrid,6,1576466,23,1,170,0.72,8,5.9,7.0,7.9,0,1,22.0,Low
EMP2156,26,3,Finance,Master,Hybrid,1,453267,51,3,165,0.74,5,7.1,6.7,7.0,13,0,59.4,Medium
EMP2157,52,31,Sales,Diploma,Remote,6,1993665,16,1,172,0.92,5,5.3,8.2,7.2,17,1,35.5,Low
EMP2158,35,10,Operations,Master,Onsite,3,880882,37,7,163,0.63,2,7.7,8.0,5.0,2,1,57.9,Medium
EMP2159,34,13,IT,Master,Remote,4,1101020,52,8,192,0.57,3,6.3,7.3,5.1,13,1,42.0,Low
EMP2160,42,17,Marketing,Master,Hybrid,5,1364435,3,3,204,0.92,1,7.1,7.4,6.8,2,1,47.9,Low
EMP2161,39,13,IT,Master,Hybrid,4,1138986,65,4,196,0.76,5,7.2,8.9,7.7,23,0,55.0,Medium
EMP2162,52,25,Finance,Diploma,Remote,6,1866953,29,8,131,0.73,5,9.4,8.6,7.8,14,0,71.9,Medium
EMP2163,41,21,Operations,Bachelor,Hybrid,6,1651635,37,1,162,0.77,5,7.4,7.3,6.5,7,1,45.4,Low
EMP2164,40,14,Sales,Diploma,Hybrid,4,1208108,44,5,170,0.81,3,6.9,10.0,8.0,2,1,79.5,High
EMP2165,25,5,Sales,MBA,Onsite,2,687305,46,4,178,0.72,1,5.7,6.0,9.0,15,1,45.6,Low
EMP2166,22,0,IT,MBA,Hybrid,1,348485,39,8,139,0.84,4,8.1,5.1,6.9,23,0,48.7,Low
EMP2167,36,15,Finance,Master,Hybrid,4,1203164,50,5,139,0.66,4,6.4,6.9,7.4,6,1,61.4,Medium
EMP2168,57,35,HR,MBA,Onsite,6,2295455,43,8,194,0.74,3,4.4,6.3,6.7,8,1,71.9,Medium
EMP2169,55,34,Sales,Bachelor,Hybrid,6,2253650,61,2,160,0.51,4,6.5,3.2,6.8,6,2,40.8,Low
EMP2170,44,24,Finance,MBA,Hybrid,6,1782428,43,3,143,0.92,5,7.1,5.9,7.2,24,1,36.5,Low
EMP2171,44,18,HR,Bachelor,Onsite,5,1337268,64,4,150,0.76,3,5.5,7.4,9.4,0,1,73.1,Medium
EMP2172,36,16,HR,Bachelor,Onsite,5,1277926,49,6,177,0.86,3,6.6,6.8,8.3,22,2,82.6,High
EMP2173,28,5,IT,Bachelor,Hybrid,2,601257,8,2,155,0.84,4,6.7,5.7,8.2,9,0,20.1,Low
EMP2174,22,0,HR,Bachelor,Onsite,1,358981,74,2,174,0.85,2,6.7,7.0,6.4,11,0,60.9,Medium
EMP2175,34,7,IT,Bachelor,Onsite,2,703932,26,7,152,0.78,6,8.8,7.1,5.7,9,0,55.0,Medium
EMP2176,33,7,Operations,MBA,Hybrid,2,761843,57,7,139,0.83,3,4.7,8.0,7.5,14,1,62.7,Medium
EMP2177,28,7,Sales,Bachelor,Onsite,2,770761,35,5,196,0.66,3,10.0,5.9,8.7,6,0,60.8,Medium
EMP2178,31,4,IT,Master,Onsite,2,629958,51,3,177,0.64,4,6.7,8.2,9.4,20,2,60.9,Medium
EMP2179,22,0,Sales,Bachelor,Hybrid,1,380277,25,5,164,0.77,2,7.7,5.3,3.6,21,1,46.4,Low
EMP2180,43,22,Marketing,MBA,Onsite,6,1608150,44,4,161,0.7,8,7.0,6.1,10.0,4,1,56.9,Medium
EMP2181,55,32,IT,MBA,Remote,6,2134131,31,5,196,0.95,6,4.0,9.4,7.6,17,0,46.5,Low
EMP2182,46,19,IT,Bachelor,Remote,5,1424623,59,9,181,0.83,3,5.1,5.4,8.3,9,1,62.3,Medium
EMP2183,38,15,IT,Master,Hybrid,4,1122546,42,2,191,0.69,4,6.0,5.9,4.6,12,0,27.8,Low
EMP2184,37,16,IT,Diploma,Remote,5,1305626,49,5,159,0.75,7,8.4,5.0,6.7,24,1,56.2,Medium
EMP2185,33,6,Marketing,MBA,Remote,2,726236,3,5,171,0.8,4,4.6,5.7,8.2,7,0,11.7,Low
EMP2186,27,0,Operations,Bachelor,Onsite,1,343037,34,4,177,0.77,5,5.4,7.1,5.4,19,0,28.1,Low
EMP2187,43,16,IT,Master,Hybrid,5,1420890,41,6,160,0.81,0,7.1,8.0,3.0,16,0,49.2,Low
EMP2188,42,15,Marketing,MBA,Onsite,4,1213861,38,3,168,0.79,7,7.6,6.9,7.5,10,1,35.2,Low
EMP2189,22,0,IT,Bachelor,Hybrid,1,442390,49,3,159,0.61,2,7.5,6.4,6.9,15,0,51.8,Medium
EMP2190,36,13,Sales,MBA,Hybrid,4,1123876,30,3,177,0.52,1,5.2,5.0,9.0,14,2,34.2,Low
EMP2191,32,11,Marketing,Bachelor,Onsite,3,956124,36,5,146,0.74,3,4.2,5.8,6.8,3,1,21.2,Low
EMP2192,28,4,HR,MBA,Onsite,2,506030,53,3,180,0.85,10,7.7,4.6,6.9,7,0,26.7,Low
EMP2193,47,26,IT,Bachelor,Remote,6,1895528,1,3,176,0.74,8,9.1,8.0,8.0,4,1,63.4,Medium
EMP2194,40,17,Sales,Bachelor,Onsite,5,1339893,44,5,166,0.93,3,6.2,8.1,8.4,10,1,56.2,Medium
EMP2195,44,19,Operations,Diploma,Onsite,5,1422647,30,8,178,0.77,6,5.0,6.8,6.0,23,0,48.7,Low
EMP2196,47,20,IT,MBA,Onsite,6,1634061,21,6,163,0.94,2,6.1,7.6,8.3,17,0,78.4,High
EMP2197,57,35,IT,MBA,Hybrid,6,2302911,40,6,158,0.92,5,7.4,8.2,6.3,1,0,68.3,Medium
EMP2198,50,28,IT,Diploma,Remote,6,1986602,53,5,180,0.91,8,6.4,7.1,7.0,10,1,70.1,Medium
EMP2199,44,19,Sales,Bachelor,Hybrid,5,1436890,51,5,181,0.64,6,9.1,9.0,7.9,14,1,64.2,Medium
